student_id,gender,age,parental_education,lunch_type,test_prep_course,attendance_rate,weekly_study_hours,math_score,reading_score,writing_score
STU09551,Male,18,High School,Free/Reduced,Completed,74.6,0.0,79.8,79.3,87.2
STU09552,Female,15,Master's,Free/Reduced,Completed,87.5,9.2,100.0,100.0,100.0
STU09553,Female,19,Some College,Standard,Completed,79.9,0.0,96.0,93.9,94.8
STU09554,Female,17,Some College,Standard,None,85.3,7.2,100.0,100.0,97.3
STU09555,Female,19,Bachelor's,Free/Reduced,None,78.7,5.2,88.8,86.7,85.5
STU09556,Female,18,No Diploma,Standard,None,88.2,2.3,77.3,76.8,74.5
STU09557,Male,15,High School,Standard,None,66.7,5.3,86.2,91.0,84.8
STU09558,Female,19,Bachelor's,Standard,None,63.0,6.2,87.0,85.8,87.2
STU09559,Female,15,Bachelor's,Standard,None,76.0,3.7,84.6,91.2,84.8
STU09560,Female,17,Some College,Standard,Completed,89.2,8.0,100.0,100.0,100.0
STU09561,Female,16,Some College,Free/Reduced,None,,1.2,68.1,64.7,62.3
STU09562,Male,15,Bachelor's,Standard,None,100.0,2.3,74.4,73.7,76.3
STU09563,Female,19,High School,Free/Reduced,Completed,67.8,1.8,69.9,76.8,67.0
STU09564,Female,18,High School,Standard,None,77.7,1.4,76.2,78.1,79.4
STU09565,Male,18,High School,Standard,None,58.0,5.4,91.6,95.5,86.1
STU09566,Male,18,Some College,Standard,None,97.7,9.0,100.0,98.6,94.5
STU09567,Female,18,No Diploma,Free/Reduced,None,78.6,7.1,85.1,90.9,84.8
STU09568,Female,15,Some College,Standard,None,51.8,4.2,62.1,74.3,70.1
STU09569,Female,18,Bachelor's,Standard,None,76.2,8.5,100.0,100.0,100.0
STU09570,Female,16,Some College,Standard,None,,7.6,82.5,84.2,80.2
STU09571,Male,17,No Diploma,Standard,Completed,94.6,3.3,76.4,74.2,78.9
STU09572,Male,15,Some College,Standard,Completed,69.1,4.3,85.2,96.0,89.1
STU09573,Male,15,Bachelor's,Standard,None,80.5,5.7,97.3,,100.0
STU09574,Male,18,No Diploma,Standard,None,71.1,3.0,71.3,74.4,72.2
STU09575,Male,18,No Diploma,Free/Reduced,Completed,77.6,2.5,78.6,89.0,80.9
STU09576,Male,15,Some College,Standard,Completed,89.6,6.8,86.4,96.4,88.9
STU09577,Female,18,High School,Free/Reduced,None,75.1,7.4,82.1,86.2,
STU09578,Female,18,Master's,Standard,None,,2.5,79.1,85.4,79.3
STU09579,Male,18,Some College,Standard,None,46.2,5.9,,97.2,100.0
STU09580,Male,18,High School,Free/Reduced,None,64.7,5.9,81.0,90.7,93.7
STU09581,Male,18,Bachelor's,Free/Reduced,None,80.6,2.2,81.1,,76.8
STU09582,Female,19,Some College,Standard,Completed,71.4,5.8,,95.5,87.2
STU09583,Male,19,High School,Free/Reduced,Completed,94.1,6.3,99.3,100.0,100.0
STU09584,Male,19,High School,Free/Reduced,Completed,90.0,6.4,100.0,,100.0
STU09585,Female,15,Bachelor's,Standard,None,96.4,4.3,93.4,95.7,86.7
STU09586,Female,17,No Diploma,Standard,None,81.2,5.7,100.0,100.0,100.0
STU09587,Male,15,High School,Standard,None,,5.4,81.7,84.1,76.9
STU09588,Male,19,High School,Free/Reduced,None,87.3,5.2,86.8,82.7,78.4
STU09589,Male,15,High School,Free/Reduced,None,67.3,7.2,92.1,92.6,85.9
STU09590,Female,17,Bachelor's,Free/Reduced,None,76.5,2.6,,85.9,
STU09591,Female,18,Bachelor's,Standard,None,84.9,2.8,83.2,84.5,70.3
STU09592,Male,16,Bachelor's,Free/Reduced,Completed,71.5,2.3,82.2,86.7,78.5
STU09593,Female,19,Bachelor's,Standard,None,100.0,7.4,99.3,100.0,99.0
STU09594,Male,19,Master's,Standard,None,88.6,4.9,98.1,97.9,97.2
STU09595,Male,17,No Diploma,Standard,Completed,69.0,3.4,78.3,82.6,87.9
STU09596,Male,18,High School,Free/Reduced,Completed,91.5,8.1,99.5,100.0,
STU09597,Female,18,Some College,Standard,None,99.6,4.4,96.5,88.6,93.6
STU09598,Male,16,Some College,Standard,None,61.9,0.0,63.9,60.6,71.7
STU09599,Male,18,Some College,Free/Reduced,Completed,95.4,3.3,91.6,86.5,87.5
STU09600,Male,17,High School,Free/Reduced,None,64.9,5.2,93.9,89.6,86.3
STU09601,Male,18,High School,Standard,Completed,79.9,5.9,96.1,94.2,93.7
STU09602,Female,17,Some College,Free/Reduced,None,,3.2,61.1,77.3,73.8
STU09603,Male,19,Master's,Free/Reduced,None,72.1,3.9,84.2,83.4,94.2
STU09604,Male,19,Some College,Standard,None,72.1,3.7,81.4,81.2,78.2
STU09605,Female,19,No Diploma,Standard,Completed,69.7,6.5,100.0,100.0,100.0
STU09606,Female,15,Bachelor's,Standard,Completed,73.5,8.3,95.0,,98.7
STU09607,Female,19,High School,Standard,None,68.1,3.1,68.5,72.1,76.2
STU09608,Female,17,High School,Free/Reduced,None,93.4,8.4,100.0,96.7,100.0
STU09609,Male,16,High School,Standard,None,62.4,5.4,89.3,90.7,83.9
STU09610,Female,18,Bachelor's,Free/Reduced,Completed,100.0,4.5,,100.0,100.0
STU09611,Female,19,Bachelor's,Free/Reduced,Completed,78.4,4.2,86.7,86.0,80.7
STU09612,Male,15,Some College,Standard,None,54.9,2.5,66.0,74.1,66.7
STU09613,Female,15,High School,Free/Reduced,Completed,89.3,2.8,78.7,77.1,69.9
STU09614,Male,17,High School,Free/Reduced,None,75.3,2.4,57.8,67.1,68.0
STU09615,Female,16,High School,Standard,None,65.7,2.2,62.7,76.7,76.1
STU09616,Female,19,Master's,Free/Reduced,None,75.9,5.9,83.2,83.1,86.0
STU09617,Female,19,Bachelor's,Free/Reduced,None,70.7,10.1,86.4,83.8,81.1
STU09618,Female,15,No Diploma,Standard,Completed,95.4,3.0,88.3,90.8,88.4
STU09619,Female,17,Bachelor's,Free/Reduced,None,70.6,4.2,69.8,69.6,67.3
STU09620,Male,15,Some College,Standard,Completed,64.1,7.3,92.9,98.9,91.1
STU09621,Male,15,Master's,Standard,Completed,71.5,2.4,80.1,79.4,81.4
STU09622,Male,16,Bachelor's,Free/Reduced,Completed,68.1,1.4,80.1,76.2,63.8
STU09623,Male,17,High School,Free/Reduced,None,92.9,0.0,75.7,79.5,81.0
STU09624,Female,16,Bachelor's,Free/Reduced,Completed,82.4,5.0,87.6,88.1,89.0
STU09625,Male,17,Some College,Standard,None,62.4,3.3,65.5,82.9,84.6
STU09626,Male,19,High School,Free/Reduced,Completed,67.3,1.6,65.1,,62.5
STU09627,Female,18,Bachelor's,Free/Reduced,None,74.7,3.2,91.1,,84.1
STU09628,Female,18,Some College,Standard,Completed,57.9,7.0,96.4,96.7,95.0
STU09629,Male,17,No Diploma,Standard,Completed,66.7,3.8,87.7,,80.4
STU09630,Male,18,Bachelor's,Free/Reduced,Completed,83.9,6.9,100.0,96.2,100.0
STU09631,Male,15,Bachelor's,Standard,None,100.0,5.9,98.0,99.6,99.0
STU09632,Female,19,High School,Standard,None,57.9,5.2,78.1,84.2,89.9
STU09633,Male,19,High School,Standard,None,100.0,4.8,93.6,98.2,100.0
STU09634,Female,18,Some College,Free/Reduced,None,84.5,6.5,79.3,91.7,92.2
STU09635,Male,17,High School,Standard,None,66.4,5.5,82.4,83.7,77.8
STU09636,Male,15,Bachelor's,Standard,Completed,98.3,5.3,100.0,100.0,96.7
STU09637,Female,17,No Diploma,Standard,Completed,85.0,0.0,79.7,72.2,73.3
STU09638,Male,18,High School,Standard,None,90.2,4.0,73.6,80.7,80.1
STU09639,Male,19,High School,Standard,Completed,89.9,0.9,81.3,87.7,83.0
STU09640,Male,19,Some College,Standard,Completed,92.9,2.1,78.8,93.0,88.9
STU09641,Female,17,Bachelor's,Standard,Completed,65.0,7.3,89.8,97.2,99.6
STU09642,Female,16,Some College,Standard,Completed,89.7,4.4,91.4,94.3,100.0
STU09643,Male,17,High School,Free/Reduced,Completed,80.6,8.9,100.0,100.0,93.6
STU09644,Male,16,Bachelor's,Standard,None,87.0,6.6,100.0,100.0,100.0
STU09645,Male,17,No Diploma,Free/Reduced,Completed,71.9,3.1,73.1,81.5,87.1
STU09646,Female,16,High School,Free/Reduced,None,72.2,3.8,70.4,78.1,73.9
STU09647,Female,16,No Diploma,Standard,Completed,73.0,6.4,97.8,89.1,87.4
STU09648,Female,16,No Diploma,Standard,Completed,88.8,6.1,100.0,100.0,99.0
STU09649,Female,16,Some College,Free/Reduced,None,79.0,7.2,99.9,100.0,100.0
STU09650,Male,15,High School,Standard,None,73.5,0.0,80.1,72.9,72.7
STU09651,Male,16,High School,Standard,None,76.0,0.9,77.6,83.0,72.1
STU09652,Male,16,Bachelor's,Standard,None,95.0,3.3,,94.0,100.0
STU09653,Male,19,High School,Standard,None,85.9,6.5,87.0,89.9,93.8
STU09654,Male,15,Bachelor's,Free/Reduced,Completed,85.5,6.8,100.0,100.0,94.0
STU09655,Female,16,Bachelor's,Free/Reduced,None,83.2,0.0,72.9,86.6,77.1
STU09656,Female,18,High School,Standard,Completed,92.9,2.6,84.3,79.9,84.3
STU09657,Female,15,Some College,Standard,None,67.3,6.2,77.2,78.8,80.3
STU09658,Male,19,Some College,Standard,None,90.6,2.2,84.4,90.1,
STU09659,Female,17,High School,Free/Reduced,Completed,80.9,5.5,,82.2,81.2
STU09660,Female,19,Master's,Standard,None,68.8,6.0,86.9,100.0,100.0
STU09661,Female,19,Some College,Free/Reduced,None,79.8,3.6,74.8,80.7,73.4
STU09662,Male,15,Master's,Standard,None,76.7,5.0,79.8,100.0,91.4
STU09663,Male,15,Bachelor's,Free/Reduced,None,84.1,4.5,62.4,78.1,75.4
STU09664,Male,18,No Diploma,Standard,None,90.8,6.1,84.2,90.9,90.4
STU09665,Male,18,High School,Free/Reduced,None,66.4,4.3,77.8,78.6,73.4
STU09666,Female,15,High School,Standard,None,100.0,0.3,88.0,89.0,93.0
STU09667,Male,15,Bachelor's,Free/Reduced,None,59.8,6.3,83.1,86.6,85.9
STU09668,Male,15,Bachelor's,Standard,Completed,71.1,4.8,82.6,74.9,81.5
STU09669,Female,17,Some College,Free/Reduced,None,100.0,6.3,88.2,83.0,80.0
STU09670,Female,19,High School,Standard,Completed,62.2,2.8,64.0,74.4,72.4
STU09671,Male,18,High School,Standard,None,72.9,4.2,68.1,84.0,
STU09672,Female,18,Bachelor's,Standard,Completed,70.7,3.6,86.1,79.6,82.1
STU09673,Male,16,Master's,Standard,None,51.0,7.1,96.9,85.4,97.1
STU09674,Male,17,High School,Standard,None,78.7,6.6,88.6,95.1,90.2
STU09675,Male,15,No Diploma,Standard,None,85.3,8.7,100.0,100.0,92.6
STU09676,Female,15,High School,Standard,None,85.3,4.6,90.3,92.7,90.3
STU09677,Female,17,No Diploma,Standard,Completed,72.9,1.8,66.1,65.8,63.9
STU09678,Male,18,Bachelor's,Standard,None,56.2,2.3,86.5,84.4,79.7
STU09679,Female,15,Some College,Standard,None,71.6,7.2,84.8,89.9,87.1
STU09680,Male,16,Bachelor's,Standard,Completed,69.1,8.2,100.0,100.0,100.0
STU09681,Female,18,Some College,Standard,None,83.0,1.6,65.3,74.9,79.8
STU09682,Male,19,High School,Free/Reduced,None,73.1,3.6,80.8,74.5,84.8
STU09683,Male,17,High School,Standard,None,84.7,2.1,82.9,86.6,77.1
STU09684,Female,18,Bachelor's,Free/Reduced,None,56.6,9.9,100.0,100.0,99.0
STU09685,Female,19,Bachelor's,Standard,None,87.3,5.9,98.6,89.4,91.2
STU09686,Male,16,Some College,Free/Reduced,Completed,85.8,2.7,93.4,95.6,93.1
STU09687,Male,17,High School,Standard,None,66.4,2.6,59.5,66.4,63.3
STU09688,Male,15,No Diploma,Free/Reduced,Completed,71.0,8.5,83.4,93.7,94.1
STU09689,Male,15,No Diploma,Standard,Completed,,6.5,90.9,90.9,87.2
STU09690,Female,19,Bachelor's,Standard,Completed,92.6,5.0,100.0,89.9,92.5
STU09691,Female,18,Some College,Standard,None,76.1,3.8,80.6,89.6,81.0
STU09692,Male,16,Some College,Standard,None,83.6,3.9,84.7,77.1,79.8
STU09693,Male,19,Bachelor's,Standard,None,79.6,1.4,77.7,90.7,91.5
STU09694,Female,16,Some College,Standard,Completed,90.5,3.1,95.6,100.0,96.1
STU09695,Male,16,Some College,Free/Reduced,Completed,,3.8,71.9,80.5,78.1
STU09696,Female,16,High School,Standard,None,64.7,4.6,89.8,77.2,89.8
STU09697,Male,17,Bachelor's,Standard,Completed,76.5,4.7,74.3,87.2,80.8
STU09698,Female,19,Some College,Free/Reduced,None,91.7,7.3,100.0,100.0,99.7
STU09699,Female,17,No Diploma,Free/Reduced,Completed,83.6,3.1,,82.4,79.2
STU09700,Female,18,Bachelor's,Standard,Completed,65.0,8.4,100.0,100.0,100.0
STU09701,Female,18,Some College,Free/Reduced,Completed,100.0,4.6,100.0,100.0,100.0
STU09702,Male,15,Bachelor's,Standard,Completed,72.4,5.8,100.0,97.2,98.6
STU09703,Female,15,Master's,Standard,None,90.9,7.5,100.0,,100.0
STU09704,Female,15,Bachelor's,Standard,None,,6.3,88.3,90.2,90.2
STU09705,Male,18,Bachelor's,Standard,None,92.5,6.8,100.0,91.7,88.7
STU09706,Male,16,No Diploma,Standard,Completed,69.2,3.4,90.4,88.8,92.5
STU09707,Male,16,Some College,Standard,Completed,92.9,4.5,97.4,98.0,88.9
STU09708,Male,19,Bachelor's,Standard,None,82.7,6.8,100.0,100.0,100.0
STU09709,Male,18,Some College,Standard,None,64.0,6.8,80.2,84.1,
STU09710,Female,15,Some College,Free/Reduced,None,78.9,5.4,97.3,89.3,100.0
STU09711,Male,18,Master's,Standard,None,67.9,6.8,87.4,87.9,96.5
STU09712,Female,16,High School,Free/Reduced,None,84.6,2.9,79.6,,75.7
STU09713,Male,16,No Diploma,Free/Reduced,Completed,89.4,6.6,75.3,89.3,88.9
STU09714,Male,17,Bachelor's,Free/Reduced,None,93.5,7.3,99.6,,100.0
STU09715,Female,17,Bachelor's,Free/Reduced,Completed,79.0,5.0,100.0,96.3,97.5
STU09716,Female,19,Bachelor's,Standard,None,69.0,5.4,87.6,94.2,98.6
STU09717,Male,18,Bachelor's,Standard,Completed,65.5,0.0,70.6,67.4,65.9
STU09718,Male,17,Bachelor's,Standard,Completed,88.1,8.4,,100.0,
STU09719,Male,17,Bachelor's,Standard,None,91.6,5.8,91.2,97.9,97.5
STU09720,Female,18,No Diploma,Standard,None,86.5,6.4,77.9,86.4,82.9
STU09721,Female,16,Bachelor's,Standard,None,69.7,5.8,90.9,91.8,
STU09722,Male,19,High School,Free/Reduced,Completed,72.3,6.1,93.8,89.7,95.4
STU09723,Female,19,High School,Standard,Completed,73.1,6.0,81.1,81.3,84.5
STU09724,Female,19,Some College,Standard,Completed,61.9,8.7,94.1,96.3,93.4
STU09725,Male,17,High School,Standard,None,86.0,11.2,100.0,100.0,100.0
STU09726,Female,16,High School,Free/Reduced,None,78.3,7.7,100.0,100.0,100.0
STU09727,Female,19,High School,Standard,None,97.2,8.1,100.0,100.0,100.0
STU09728,Male,18,High School,Standard,None,68.3,3.9,78.7,72.7,70.2
STU09729,Male,19,No Diploma,Free/Reduced,Completed,78.2,4.4,79.1,88.5,73.1
STU09730,Male,15,Some College,Free/Reduced,None,65.0,5.9,88.8,84.4,82.9
STU09731,Male,16,Bachelor's,Free/Reduced,None,75.4,6.3,93.3,92.4,95.4
STU09732,Female,15,Bachelor's,Free/Reduced,None,89.5,5.9,96.0,96.3,88.8
STU09733,Male,16,Bachelor's,Standard,Completed,80.7,2.6,85.8,95.0,86.3
STU09734,Female,18,Some College,Free/Reduced,Completed,68.4,3.9,87.8,88.7,85.2
STU09735,Female,17,Bachelor's,Standard,None,62.0,4.1,80.3,95.8,97.3
STU09736,Female,17,High School,Free/Reduced,None,,6.2,82.5,77.7,84.4
STU09737,Female,16,No Diploma,Standard,None,82.5,4.2,86.0,85.3,82.6
STU09738,Male,19,Bachelor's,Standard,None,89.8,4.5,90.8,94.1,99.9
STU09739,Male,15,Bachelor's,Standard,Completed,71.0,4.3,,90.8,90.0
STU09740,Female,18,Bachelor's,Standard,Completed,70.7,6.6,95.1,100.0,96.1
STU09741,Male,19,Bachelor's,Standard,Completed,100.0,8.0,100.0,100.0,100.0
STU09742,Male,17,High School,Standard,Completed,79.7,3.0,89.9,99.5,96.0
STU09743,Female,19,Bachelor's,Standard,Completed,91.4,6.9,100.0,94.4,97.5
STU09744,Female,15,Bachelor's,Standard,Completed,64.8,2.7,100.0,100.0,100.0
STU09745,Male,17,Bachelor's,Standard,Completed,83.9,6.6,94.7,100.0,100.0
STU09746,Female,16,Bachelor's,Standard,Completed,88.9,1.8,99.6,100.0,92.8
STU09747,Female,18,High School,Free/Reduced,None,80.7,8.5,97.7,100.0,94.5
STU09748,Male,18,No Diploma,Standard,Completed,59.1,4.3,87.0,87.4,
STU09749,Male,17,High School,Standard,None,69.1,5.5,82.5,81.1,
STU09750,Female,16,No Diploma,Free/Reduced,Completed,84.4,5.3,88.8,85.1,
STU09751,Male,15,High School,Standard,None,60.8,8.4,100.0,100.0,100.0
STU09752,Male,18,Some College,Standard,None,100.0,3.4,100.0,100.0,98.9
STU09753,Female,17,Master's,Standard,None,93.7,4.9,94.5,97.5,84.0
STU09754,Female,18,Bachelor's,Free/Reduced,Completed,61.9,5.4,88.7,74.4,76.2
STU09755,Male,16,Bachelor's,Standard,Completed,83.2,7.4,100.0,100.0,100.0
STU09756,Male,15,No Diploma,Standard,Completed,80.9,3.1,92.0,86.9,89.6
STU09757,Male,16,High School,Free/Reduced,None,93.1,0.0,86.1,88.5,81.3
STU09758,Female,19,Bachelor's,Standard,None,50.0,2.1,77.6,81.0,84.5
STU09759,Male,16,High School,Standard,None,82.0,6.8,88.9,,83.9
STU09760,Female,16,Bachelor's,Standard,Completed,65.6,5.2,84.1,91.8,87.2
STU09761,Female,18,Master's,Free/Reduced,Completed,85.3,4.8,84.7,94.1,92.9
STU09762,Male,16,Some College,Free/Reduced,Completed,66.9,2.9,79.9,77.0,78.8
STU09763,Female,17,Bachelor's,Standard,None,96.4,5.2,100.0,94.8,82.0
STU09764,Female,18,High School,Standard,Completed,83.7,6.3,93.4,88.2,90.6
STU09765,Female,18,Bachelor's,Standard,None,,4.7,77.1,,77.3
STU09766,Male,19,No Diploma,Standard,None,49.4,8.2,93.7,87.0,85.6
STU09767,Female,17,High School,Standard,Completed,86.0,7.1,100.0,100.0,100.0
STU09768,Female,16,Bachelor's,Standard,None,71.7,4.7,92.2,99.4,94.4
STU09769,Female,19,Bachelor's,Standard,Completed,86.9,6.7,100.0,100.0,100.0
STU09770,Male,17,Bachelor's,Free/Reduced,Completed,72.1,5.2,75.4,80.5,79.9
STU09771,Female,19,Some College,Standard,None,94.4,5.8,90.4,81.3,89.1
STU09772,Male,15,Bachelor's,Standard,None,92.1,4.4,80.7,95.6,86.5
STU09773,Male,16,Bachelor's,Free/Reduced,None,85.2,5.4,80.6,88.0,75.1
STU09774,Male,19,Master's,Standard,Completed,69.2,1.3,95.3,92.0,96.8
STU09775,Female,15,Master's,Free/Reduced,None,73.0,3.0,68.2,88.9,87.1
STU09776,Male,16,Bachelor's,Standard,None,76.9,8.0,100.0,100.0,97.8
STU09777,Female,19,Bachelor's,Free/Reduced,Completed,67.4,4.2,96.5,95.4,100.0
STU09778,Female,19,Some College,Free/Reduced,None,87.9,2.4,86.2,,86.1
STU09779,Male,19,High School,Standard,None,76.1,9.1,94.1,82.3,80.6
STU09780,Female,19,High School,Standard,None,77.8,4.3,74.7,82.8,78.4
STU09781,Male,18,Bachelor's,Standard,None,73.8,6.3,84.7,71.1,76.6
STU09782,Male,19,Bachelor's,Standard,Completed,79.8,3.7,84.7,100.0,91.9
STU09783,Female,18,Bachelor's,Standard,Completed,82.1,7.3,83.4,79.6,82.0
STU09784,Female,18,Some College,Standard,None,73.4,5.0,73.8,92.2,85.1
STU09785,Female,15,No Diploma,Free/Reduced,Completed,77.2,0.8,87.8,80.3,78.4
STU09786,Female,16,High School,Free/Reduced,None,74.4,10.2,99.7,97.5,100.0
STU09787,Male,18,Some College,Free/Reduced,Completed,74.4,3.5,94.1,86.8,82.8
STU09788,Male,17,Some College,Standard,Completed,80.2,4.2,98.0,95.4,
STU09789,Female,18,Master's,Standard,None,49.3,2.0,62.9,70.8,69.2
STU09790,Male,17,High School,Free/Reduced,None,96.8,0.5,62.8,64.7,59.8
STU09791,Male,15,Some College,Standard,None,89.2,7.7,84.7,96.0,89.9
STU09792,Female,17,Some College,Free/Reduced,Completed,81.9,5.5,100.0,98.3,94.5
STU09793,Male,15,Master's,Standard,None,90.0,0.2,92.8,91.6,87.7
STU09794,Male,15,Bachelor's,Standard,None,63.7,4.1,,90.9,94.3
STU09795,Female,15,Some College,Standard,None,59.0,5.9,78.8,74.6,79.4
STU09796,Female,17,Master's,Standard,None,57.3,6.5,98.6,94.5,96.6
STU09797,Female,17,Some College,Standard,Completed,85.2,2.8,87.6,79.6,75.3
STU09798,Female,15,High School,Standard,Completed,81.7,3.7,85.5,100.0,
STU09799,Male,15,Some College,Free/Reduced,Completed,84.3,3.3,,99.2,87.5
STU09800,Female,16,High School,Standard,None,91.2,4.1,86.3,84.6,82.5
STU09801,Female,15,Bachelor's,Standard,None,51.5,5.6,87.0,95.1,89.0
STU09802,Male,19,Master's,Standard,None,65.6,7.0,79.4,74.4,
STU09803,Male,16,Bachelor's,Standard,Completed,72.2,5.6,89.0,84.4,89.7
STU09804,Female,16,High School,Standard,None,88.0,5.7,79.4,82.1,80.2
STU09805,Female,16,High School,Standard,Completed,81.8,4.5,96.8,96.3,90.9
STU09806,Female,19,No Diploma,Standard,None,100.0,2.1,88.6,95.5,94.3
STU09807,Female,16,High School,Standard,Completed,66.9,4.6,84.3,84.8,81.3
STU09808,Female,16,No Diploma,Standard,Completed,86.3,3.9,94.7,95.7,87.0
STU09809,Female,17,Some College,Free/Reduced,Completed,91.4,3.3,94.1,100.0,97.8
STU09810,Female,17,Bachelor's,Standard,None,97.6,5.0,92.4,94.8,92.4
STU09811,Male,15,Bachelor's,Standard,None,77.5,1.1,85.2,74.8,83.0
STU09812,Female,15,No Diploma,Free/Reduced,Completed,64.4,3.8,78.7,81.3,76.9
STU09813,Male,18,High School,Standard,Completed,87.9,3.3,77.9,83.5,79.3
STU09814,Female,19,High School,Standard,None,83.5,2.9,78.8,91.2,92.1
STU09815,Female,17,High School,Standard,None,86.9,6.4,73.5,88.0,76.0
STU09816,Female,15,Some College,Standard,Completed,96.2,5.3,91.4,94.0,93.1
STU09817,Female,19,High School,Standard,Completed,77.1,6.2,98.6,100.0,100.0
STU09818,Male,16,Bachelor's,Standard,None,67.5,6.1,74.3,90.9,83.7
STU09819,Male,19,Master's,Standard,None,86.8,2.5,78.1,82.8,79.1
STU09820,Male,17,Some College,Free/Reduced,Completed,83.7,7.7,92.0,100.0,100.0
STU09821,Female,18,Bachelor's,Standard,Completed,76.2,3.8,95.6,96.8,96.8
STU09822,Female,17,High School,Standard,None,67.9,7.8,92.3,90.4,100.0
STU09823,Female,15,Master's,Standard,None,84.1,4.0,96.2,90.2,95.5
STU09824,Male,15,High School,Standard,Completed,90.3,1.8,80.0,86.2,76.6
STU09825,Female,19,High School,Standard,None,60.9,2.4,87.1,92.9,95.3
STU09826,Female,17,High School,Free/Reduced,None,80.5,7.4,91.0,,92.1
STU09827,Male,15,High School,Standard,None,87.1,6.4,,88.4,94.4
STU09828,Female,16,Some College,Free/Reduced,None,100.0,3.1,93.2,87.9,85.3
STU09829,Female,16,Master's,Standard,None,80.8,5.5,99.8,100.0,100.0
STU09830,Female,18,Bachelor's,Standard,None,98.7,7.4,100.0,100.0,100.0
STU09831,Male,19,Some College,Standard,Completed,90.1,9.1,,100.0,100.0
STU09832,Female,15,Some College,Standard,None,90.3,5.4,91.2,93.2,95.9
STU09833,Male,18,Bachelor's,Standard,None,70.3,5.8,,,100.0
STU09834,Female,16,Bachelor's,Free/Reduced,None,100.0,4.6,95.5,97.1,100.0
STU09835,Male,18,Bachelor's,Standard,None,80.7,5.0,82.2,99.4,
STU09836,Male,18,Some College,Standard,Completed,82.4,6.4,94.4,90.1,95.3
STU09837,Female,15,Bachelor's,Free/Reduced,Completed,80.2,2.3,85.8,97.9,82.7
STU09838,Male,15,Bachelor's,Standard,Completed,94.9,6.6,100.0,100.0,100.0
STU09839,Female,15,High School,Standard,None,100.0,4.0,85.6,93.0,92.8
STU09840,Female,19,High School,Standard,None,87.9,3.2,81.8,82.8,74.3
STU09841,Female,18,Bachelor's,Standard,None,75.4,3.2,92.7,98.5,95.6
STU09842,Female,18,Bachelor's,Free/Reduced,None,100.0,9.8,97.8,100.0,100.0
STU09843,Male,19,Some College,Standard,None,64.9,8.2,93.1,88.0,97.8
STU09844,Female,16,Master's,Free/Reduced,None,71.7,2.8,100.0,100.0,
STU09845,Male,17,High School,Free/Reduced,Completed,63.3,5.7,66.8,78.4,72.6
STU09846,Male,16,Some College,Standard,Completed,75.6,5.6,84.3,82.5,90.4
STU09847,Female,19,Some College,Standard,None,92.0,9.3,100.0,100.0,100.0
STU09848,Male,18,Master's,Free/Reduced,None,77.3,3.9,85.6,93.4,87.8
STU09849,Female,18,High School,Free/Reduced,Completed,80.7,0.0,80.5,78.6,80.1
STU09850,Female,15,Some College,Standard,None,84.4,4.7,,,83.7
STU09851,Female,15,High School,Free/Reduced,None,77.3,4.3,78.2,79.0,69.5
STU09852,Female,18,Some College,Free/Reduced,None,66.6,6.1,80.7,88.8,82.5
STU09853,Male,18,Bachelor's,Standard,None,60.2,7.1,83.5,89.9,97.6
STU09854,Female,15,High School,Free/Reduced,None,95.7,7.9,92.3,89.4,94.9
STU09855,Female,15,Bachelor's,Standard,None,72.4,7.8,77.4,81.7,74.1
STU09856,Female,16,Master's,Standard,None,71.8,6.6,87.0,98.5,90.1
STU09857,Male,18,No Diploma,Standard,Completed,62.1,7.6,100.0,100.0,100.0
STU09858,Female,18,Bachelor's,Standard,None,78.4,1.6,77.2,77.2,82.3
STU09859,Male,19,High School,Free/Reduced,None,86.5,4.4,77.8,75.5,81.1
